Assembly_name	Original_file_name	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund
GCA_003278585.1_ASM327858v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278585.1_ASM327858v1_genomic_prodigal_proteins.faa	NA	227	225	90.44	0.80
GCA_003280645.1_ASM328064v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280645.1_ASM328064v1_genomic_prodigal_proteins.faa	NA	167	165	66.53	0.80
GCA_003280685.1_ASM328068v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280685.1_ASM328068v1_genomic_prodigal_proteins.faa	NA	205	203	81.67	0.80
GCA_003278545.1_ASM327854v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278545.1_ASM327854v1_genomic_prodigal_proteins.faa	NA	230	229	91.63	0.40
GCA_003280105.1_ASM328010v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280105.1_ASM328010v1_genomic_prodigal_proteins.faa	NA	185	185	73.71	0.00
GCA_003280655.1_ASM328065v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280655.1_ASM328065v1_genomic_prodigal_proteins.faa	NA	231	230	92.03	0.40
GCA_003280085.1_ASM328008v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280085.1_ASM328008v1_genomic_prodigal_proteins.faa	NA	194	193	77.29	0.40
GCA_003280095.1_ASM328009v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280095.1_ASM328009v1_genomic_prodigal_proteins.faa	NA	150	149	59.76	0.40
GCA_003280135.1_ASM328013v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280135.1_ASM328013v1_genomic_prodigal_proteins.faa	NA	194	193	77.29	0.40
GCA_003278255.1_ASM327825v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278255.1_ASM327825v1_genomic_prodigal_proteins.faa	NA	193	193	76.89	0.00
GCA_003278225.1_ASM327822v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278225.1_ASM327822v1_genomic_prodigal_proteins.faa	NA	146	146	58.17	0.00
GCA_003278175.1_ASM327817v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278175.1_ASM327817v1_genomic_prodigal_proteins.faa	NA	151	151	60.16	0.00
GCA_003280025.1_ASM328002v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280025.1_ASM328002v1_genomic_prodigal_proteins.faa	NA	239	239	95.22	0.00
GCA_003278195.1_ASM327819v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278195.1_ASM327819v1_genomic_prodigal_proteins.faa	NA	213	212	84.86	0.40
GCA_003281715.1_ASM328171v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281715.1_ASM328171v1_genomic_prodigal_proteins.faa	NA	192	190	76.49	0.80
GCA_003280055.1_ASM328005v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280055.1_ASM328005v1_genomic_prodigal_proteins.faa	NA	202	202	80.48	0.00
GCA_003279005.1_ASM327900v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279005.1_ASM327900v1_genomic_prodigal_proteins.faa	NA	215	213	85.66	0.80
GCA_003278965.1_ASM327896v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278965.1_ASM327896v1_genomic_prodigal_proteins.faa	NA	199	198	79.28	0.40
GCA_003281445.1_ASM328144v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281445.1_ASM328144v1_genomic_prodigal_proteins.faa	NA	225	220	89.64	1.99
GCA_003281415.1_ASM328141v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281415.1_ASM328141v1_genomic_prodigal_proteins.faa	NA	181	179	72.11	0.80
GCA_003278305.1_ASM327830v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278305.1_ASM327830v1_genomic_prodigal_proteins.faa	NA	175	175	69.72	0.00
GCA_003281405.1_ASM328140v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281405.1_ASM328140v1_genomic_prodigal_proteins.faa	NA	232	231	92.43	0.40
GCA_003279085.1_ASM327908v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279085.1_ASM327908v1_genomic_prodigal_proteins.faa	NA	224	222	89.24	0.80
GCA_003281645.1_ASM328164v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281645.1_ASM328164v1_genomic_prodigal_proteins.faa	NA	213	210	84.86	1.20
GCA_003281635.1_ASM328163v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281635.1_ASM328163v1_genomic_prodigal_proteins.faa	NA	199	198	79.28	0.40
GCA_003281585.1_ASM328158v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281585.1_ASM328158v1_genomic_prodigal_proteins.faa	NA	215	213	85.66	0.80
GCA_003281605.1_ASM328160v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281605.1_ASM328160v1_genomic_prodigal_proteins.faa	NA	234	233	93.23	0.40
GCA_003279105.1_ASM327910v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279105.1_ASM327910v1_genomic_prodigal_proteins.faa	NA	227	225	90.44	0.80
GCA_003281565.1_ASM328156v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281565.1_ASM328156v1_genomic_prodigal_proteins.faa	NA	162	162	64.54	0.00
GCA_003279055.1_ASM327905v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279055.1_ASM327905v1_genomic_prodigal_proteins.faa	NA	231	230	92.03	0.40
GCA_003279045.1_ASM327904v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279045.1_ASM327904v1_genomic_prodigal_proteins.faa	NA	158	157	62.95	0.40
GCA_003281485.1_ASM328148v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281485.1_ASM328148v1_genomic_prodigal_proteins.faa	NA	220	220	87.65	0.00
GCA_003281505.1_ASM328150v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281505.1_ASM328150v1_genomic_prodigal_proteins.faa	NA	223	221	88.84	0.80
GCA_003279015.1_ASM327901v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279015.1_ASM327901v1_genomic_prodigal_proteins.faa	NA	225	223	89.64	0.80
GCA_003281455.1_ASM328145v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281455.1_ASM328145v1_genomic_prodigal_proteins.faa	NA	222	218	88.45	1.59
GCA_003216725.1_ASM321672v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216725.1_ASM321672v1_genomic_prodigal_proteins.faa	NA	203	202	80.88	0.40
GCA_003280545.1_ASM328054v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280545.1_ASM328054v1_genomic_prodigal_proteins.faa	NA	184	181	73.31	1.20
GCA_003216815.1_ASM321681v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216815.1_ASM321681v1_genomic_prodigal_proteins.faa	NA	206	204	82.07	0.80
GCA_003216795.1_ASM321679v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216795.1_ASM321679v1_genomic_prodigal_proteins.faa	NA	230	228	91.63	0.80
GCA_003278525.1_ASM327852v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278525.1_ASM327852v1_genomic_prodigal_proteins.faa	NA	217	216	86.45	0.40
GCA_003280575.1_ASM328057v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280575.1_ASM328057v1_genomic_prodigal_proteins.faa	NA	225	223	89.64	0.80
GCA_003216775.1_ASM321677v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216775.1_ASM321677v1_genomic_prodigal_proteins.faa	NA	237	236	94.42	0.40
GCA_003280565.1_ASM328056v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280565.1_ASM328056v1_genomic_prodigal_proteins.faa	NA	218	218	86.85	0.00
GCA_003278535.1_ASM327853v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278535.1_ASM327853v1_genomic_prodigal_proteins.faa	NA	214	214	85.26	0.00
GCA_003280445.1_ASM328044v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280445.1_ASM328044v1_genomic_prodigal_proteins.faa	NA	182	179	72.51	1.20
GCA_003280515.1_ASM328051v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280515.1_ASM328051v1_genomic_prodigal_proteins.faa	NA	220	219	87.65	0.40
GCA_003278465.1_ASM327846v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278465.1_ASM327846v1_genomic_prodigal_proteins.faa	NA	183	183	72.91	0.00
GCA_003278445.1_ASM327844v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278445.1_ASM327844v1_genomic_prodigal_proteins.faa	NA	165	165	65.74	0.00
GCA_003278425.1_ASM327842v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278425.1_ASM327842v1_genomic_prodigal_proteins.faa	NA	184	183	73.31	0.40
GCA_003280345.1_ASM328034v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280345.1_ASM328034v1_genomic_prodigal_proteins.faa	NA	225	223	89.64	0.80
GCA_003278345.1_ASM327834v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278345.1_ASM327834v1_genomic_prodigal_proteins.faa	NA	192	190	76.49	0.80
GCA_003280335.1_ASM328033v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280335.1_ASM328033v1_genomic_prodigal_proteins.faa	NA	221	219	88.05	0.80
GCA_003280265.1_ASM328026v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280265.1_ASM328026v1_genomic_prodigal_proteins.faa	NA	134	133	53.39	0.40
GCA_003280295.1_ASM328029v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280295.1_ASM328029v1_genomic_prodigal_proteins.faa	NA	210	210	83.67	0.00
GCA_003280255.1_ASM328025v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280255.1_ASM328025v1_genomic_prodigal_proteins.faa	NA	162	161	64.54	0.40
GCA_003280245.1_ASM328024v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280245.1_ASM328024v1_genomic_prodigal_proteins.faa	NA	170	170	67.73	0.00
GCA_003280185.1_ASM328018v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280185.1_ASM328018v1_genomic_prodigal_proteins.faa	NA	123	122	49.00	0.40
GCA_003280225.1_ASM328022v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280225.1_ASM328022v1_genomic_prodigal_proteins.faa	NA	215	215	85.66	0.00
GCA_003280165.1_ASM328016v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280165.1_ASM328016v1_genomic_prodigal_proteins.faa	NA	133	133	52.99	0.00
GCA_003278365.1_ASM327836v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278365.1_ASM327836v1_genomic_prodigal_proteins.faa	NA	157	157	62.55	0.00
GCA_003278955.1_ASM327895v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278955.1_ASM327895v1_genomic_prodigal_proteins.faa	NA	203	203	80.88	0.00
GCA_003281285.1_ASM328128v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281285.1_ASM328128v1_genomic_prodigal_proteins.faa	NA	146	145	58.17	0.40
GCA_003281235.1_ASM328123v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281235.1_ASM328123v1_genomic_prodigal_proteins.faa	NA	166	163	66.14	1.20
GCA_003212885.1_ASM321288v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212885.1_ASM321288v1_genomic_prodigal_proteins.faa	NA	121	119	48.21	0.80
GCA_003215935.1_ASM321593v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215935.1_ASM321593v1_genomic_prodigal_proteins.faa	NA	162	162	64.54	0.00
GCA_003212625.1_ASM321262v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212625.1_ASM321262v1_genomic_prodigal_proteins.faa	NA	140	140	55.78	0.00
GCA_003212555.1_ASM321255v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212555.1_ASM321255v1_genomic_prodigal_proteins.faa	NA	164	163	65.34	0.40
GCA_003277985.1_ASM327798v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003277985.1_ASM327798v1_genomic_prodigal_proteins.faa	NA	206	204	82.07	0.80
GCA_003210695.1_ASM321069v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210695.1_ASM321069v1_genomic_prodigal_proteins.faa	NA	184	177	73.31	2.79
GCA_003226275.1_ASM322627v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003226275.1_ASM322627v1_genomic_prodigal_proteins.faa	NA	143	142	56.97	0.40
GCA_003210435.1_ASM321043v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210435.1_ASM321043v1_genomic_prodigal_proteins.faa	NA	171	171	68.13	0.00
GCA_003208695.1_ASM320869v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003208695.1_ASM320869v1_genomic_prodigal_proteins.faa	NA	135	130	53.78	1.99
GCA_003282225.1_ASM328222v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003282225.1_ASM328222v1_genomic_prodigal_proteins.faa	NA	137	137	54.58	0.00
GCA_003281705.1_ASM328170v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281705.1_ASM328170v1_genomic_prodigal_proteins.faa	NA	179	177	71.31	0.80
GCA_003279115.1_ASM327911v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279115.1_ASM327911v1_genomic_prodigal_proteins.faa	NA	210	209	83.67	0.40
GCA_003210285.1_ASM321028v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210285.1_ASM321028v1_genomic_prodigal_proteins.faa	NA	230	229	91.63	0.40
GCA_003281625.1_ASM328162v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281625.1_ASM328162v1_genomic_prodigal_proteins.faa	NA	229	227	91.24	0.80
GCA_003281685.1_ASM328168v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281685.1_ASM328168v1_genomic_prodigal_proteins.faa	NA	219	217	87.25	0.80
GCA_003280985.1_ASM328098v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003280985.1_ASM328098v1_genomic_prodigal_proteins.faa	NA	174	172	69.32	0.80
GCA_003281525.1_ASM328152v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281525.1_ASM328152v1_genomic_prodigal_proteins.faa	NA	189	188	75.30	0.40
GCA_003281205.1_ASM328120v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003281205.1_ASM328120v1_genomic_prodigal_proteins.faa	NA	219	215	87.25	1.59
GCA_003278685.1_ASM327868v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278685.1_ASM327868v1_genomic_prodigal_proteins.faa	NA	206	206	82.07	0.00
GCA_003278665.1_ASM327866v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278665.1_ASM327866v1_genomic_prodigal_proteins.faa	NA	120	120	47.81	0.00
GCA_003279855.1_ASM327985v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279855.1_ASM327985v1_genomic_prodigal_proteins.faa	NA	240	239	95.62	0.40
GCA_003279845.1_ASM327984v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279845.1_ASM327984v1_genomic_prodigal_proteins.faa	NA	211	211	84.06	0.00
GCA_003279745.1_ASM327974v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279745.1_ASM327974v1_genomic_prodigal_proteins.faa	NA	169	168	67.33	0.40
GCA_003279865.1_ASM327986v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279865.1_ASM327986v1_genomic_prodigal_proteins.faa	NA	235	235	93.63	0.00
GCA_003278045.1_ASM327804v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278045.1_ASM327804v1_genomic_prodigal_proteins.faa	NA	199	198	79.28	0.40
GCA_003279795.1_ASM327979v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279795.1_ASM327979v1_genomic_prodigal_proteins.faa	NA	203	200	80.88	1.20
GCA_003279585.1_ASM327958v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279585.1_ASM327958v1_genomic_prodigal_proteins.faa	NA	210	209	83.67	0.40
GCA_003278005.1_ASM327800v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278005.1_ASM327800v1_genomic_prodigal_proteins.faa	NA	153	152	60.96	0.40
GCA_003278015.1_ASM327801v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003278015.1_ASM327801v1_genomic_prodigal_proteins.faa	NA	222	220	88.45	0.80
GCA_003279635.1_ASM327963v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279635.1_ASM327963v1_genomic_prodigal_proteins.faa	NA	213	212	84.86	0.40
GCA_003279505.1_ASM327950v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279505.1_ASM327950v1_genomic_prodigal_proteins.faa	NA	152	150	60.56	0.80
GCA_003279565.1_ASM327956v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279565.1_ASM327956v1_genomic_prodigal_proteins.faa	NA	202	201	80.48	0.40
GCA_003279535.1_ASM327953v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279535.1_ASM327953v1_genomic_prodigal_proteins.faa	NA	202	201	80.48	0.40
GCA_003216895.1_ASM321689v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216895.1_ASM321689v1_genomic_prodigal_proteins.faa	NA	157	156	62.55	0.40
GCA_003279495.1_ASM327949v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279495.1_ASM327949v1_genomic_prodigal_proteins.faa	NA	198	197	78.88	0.40
GCA_003279485.1_ASM327948v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003279485.1_ASM327948v1_genomic_prodigal_proteins.faa	NA	209	208	83.27	0.40
GCA_003216155.1_ASM321615v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216155.1_ASM321615v1_genomic_prodigal_proteins.faa	NA	146	140	58.17	2.39
GCA_003216135.1_ASM321613v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216135.1_ASM321613v1_genomic_prodigal_proteins.faa	NA	153	151	60.96	0.80
GCA_003216515.1_ASM321651v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216515.1_ASM321651v1_genomic_prodigal_proteins.faa	NA	182	180	72.51	0.80
GCA_003216535.1_ASM321653v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216535.1_ASM321653v1_genomic_prodigal_proteins.faa	NA	233	232	92.83	0.40
GCA_003216175.1_ASM321617v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216175.1_ASM321617v1_genomic_prodigal_proteins.faa	NA	206	204	82.07	0.80
GCA_003216035.1_ASM321603v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216035.1_ASM321603v1_genomic_prodigal_proteins.faa	NA	168	167	66.93	0.40
GCA_003216075.1_ASM321607v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003216075.1_ASM321607v1_genomic_prodigal_proteins.faa	NA	210	210	83.67	0.00
GCA_003215415.1_ASM321541v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215415.1_ASM321541v1_genomic_prodigal_proteins.faa	NA	139	138	55.38	0.40
GCA_003215435.1_ASM321543v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215435.1_ASM321543v1_genomic_prodigal_proteins.faa	NA	209	207	83.27	0.80
GCA_003215355.1_ASM321535v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215355.1_ASM321535v1_genomic_prodigal_proteins.faa	NA	168	167	66.93	0.40
GCA_003215295.1_ASM321529v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215295.1_ASM321529v1_genomic_prodigal_proteins.faa	NA	171	168	68.13	1.20
GCA_003215315.1_ASM321531v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215315.1_ASM321531v1_genomic_prodigal_proteins.faa	NA	153	153	60.96	0.00
GCA_003214235.1_ASM321423v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214235.1_ASM321423v1_genomic_prodigal_proteins.faa	NA	161	161	64.14	0.00
GCA_003214955.1_ASM321495v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214955.1_ASM321495v1_genomic_prodigal_proteins.faa	NA	194	194	77.29	0.00
GCA_003214195.1_ASM321419v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214195.1_ASM321419v1_genomic_prodigal_proteins.faa	NA	157	156	62.55	0.40
GCA_003215335.1_ASM321533v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003215335.1_ASM321533v1_genomic_prodigal_proteins.faa	NA	233	233	92.83	0.00
GCA_003214175.1_ASM321417v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214175.1_ASM321417v1_genomic_prodigal_proteins.faa	NA	221	220	88.05	0.40
GCA_003214075.1_ASM321407v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214075.1_ASM321407v1_genomic_prodigal_proteins.faa	NA	173	172	68.92	0.40
GCA_003214055.1_ASM321405v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214055.1_ASM321405v1_genomic_prodigal_proteins.faa	NA	200	200	79.68	0.00
GCA_003214085.1_ASM321408v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003214085.1_ASM321408v1_genomic_prodigal_proteins.faa	NA	189	189	75.30	0.00
GCA_003213875.1_ASM321387v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213875.1_ASM321387v1_genomic_prodigal_proteins.faa	NA	207	206	82.47	0.40
GCA_003213955.1_ASM321395v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213955.1_ASM321395v1_genomic_prodigal_proteins.faa	NA	237	235	94.42	0.80
GCA_003213855.1_ASM321385v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213855.1_ASM321385v1_genomic_prodigal_proteins.faa	NA	194	192	77.29	0.80
GCA_003213795.1_ASM321379v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213795.1_ASM321379v1_genomic_prodigal_proteins.faa	NA	212	210	84.46	0.80
GCA_003213375.1_ASM321337v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213375.1_ASM321337v1_genomic_prodigal_proteins.faa	NA	157	157	62.55	0.00
GCA_003213815.1_ASM321381v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213815.1_ASM321381v1_genomic_prodigal_proteins.faa	NA	225	223	89.64	0.80
GCA_003213315.1_ASM321331v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213315.1_ASM321331v1_genomic_prodigal_proteins.faa	NA	138	138	54.98	0.00
GCA_003210175.1_ASM321017v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210175.1_ASM321017v1_genomic_prodigal_proteins.faa	NA	190	190	75.70	0.00
GCA_003210155.1_ASM321015v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210155.1_ASM321015v1_genomic_prodigal_proteins.faa	NA	220	219	87.65	0.40
GCA_003213235.1_ASM321323v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003213235.1_ASM321323v1_genomic_prodigal_proteins.faa	NA	203	202	80.88	0.40
GCA_003210135.1_ASM321013v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003210135.1_ASM321013v1_genomic_prodigal_proteins.faa	NA	224	222	89.24	0.80
GCA_003212755.1_ASM321275v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212755.1_ASM321275v1_genomic_prodigal_proteins.faa	NA	211	211	84.06	0.00
GCA_003209795.1_ASM320979v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209795.1_ASM320979v1_genomic_prodigal_proteins.faa	NA	160	159	63.75	0.40
GCA_003212695.1_ASM321269v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212695.1_ASM321269v1_genomic_prodigal_proteins.faa	NA	205	205	81.67	0.00
GCA_003212655.1_ASM321265v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212655.1_ASM321265v1_genomic_prodigal_proteins.faa	NA	185	182	73.71	1.20
GCA_003212615.1_ASM321261v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212615.1_ASM321261v1_genomic_prodigal_proteins.faa	NA	163	161	64.94	1.20
GCA_003209755.1_ASM320975v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209755.1_ASM320975v1_genomic_prodigal_proteins.faa	NA	219	218	87.25	0.40
GCA_003209775.1_ASM320977v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003209775.1_ASM320977v1_genomic_prodigal_proteins.faa	NA	156	155	62.15	0.40
GCA_003212515.1_ASM321251v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212515.1_ASM321251v1_genomic_prodigal_proteins.faa	NA	178	176	70.92	0.80
GCA_003212535.1_ASM321253v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212535.1_ASM321253v1_genomic_prodigal_proteins.faa	NA	202	199	80.48	1.20
GCA_003212195.1_ASM321219v1_genomic_prodigal_proteins	..//ncbi/processing/prodigal_proteins/GCA_003212195.1_ASM321219v1_genomic_prodigal_proteins.faa	NA	159	157	63.35	0.80
